Year,Season,NOC,Athlets,Medals,Gold,Silver,Bronze
1992,Winter,EUN,214,0.18553459119496854,0.33653846153846156,0.09259259259259259,0.1320754716981132
1992,Winter,FIN,114,0.040880503144654086,0.057692307692307696,0.009259259259259259,0.05660377358490566
1992,Winter,FRA,184,0.03773584905660377,0.04807692307692308,0.05555555555555555,0.009433962264150943
1992,Winter,GBR,90,0.0,0.0,0.0,0.0
1992,Winter,GER,193,0.11949685534591195,0.1346153846153846,0.1574074074074074,0.0660377358490566
1992,Winter,GRE,26,0.0,0.0,0.0,0.0
1992,Winter,HON,3,0.0,0.0,0.0,0.0
1992,Winter,HUN,62,0.0,0.0,0.0,0.0
1992,Winter,IND,4,0.0,0.0,0.0,0.0
1992,Winter,IRL,4,0.0,0.0,0.0,0.0
1992,Winter,ISL,15,0.0,0.0,0.0,0.0
1992,Winter,ISV,19,0.0,0.0,0.0,0.0
1992,Winter,ITA,180,0.0660377358490566,0.038461538461538464,0.08333333333333333,0.07547169811320754
1992,Winter,JAM,8,0.0,0.0,0.0,0.0
1992,Winter,JPN,136,0.03773584905660377,0.028846153846153848,0.018518518518518517,0.0660377358490566
1992,Winter,KOR,57,0.0220125786163522,0.04807692307692308,0.009259259259259259,0.009433962264150943
1992,Winter,LAT,38,0.0,0.0,0.0,0.0
1992,Winter,LIB,8,0.0,0.0,0.0,0.0
1992,Winter,LIE,18,0.0,0.0,0.0,0.0
1992,Winter,LTU,13,0.0,0.0,0.0,0.0
1992,Winter,LUX,5,0.006289308176100629,0.0,0.018518518518518517,0.0
1992,Winter,MAR,23,0.0,0.0,0.0,0.0
1992,Winter,MEX,34,0.0,0.0,0.0,0.0
1992,Winter,MGL,11,0.0,0.0,0.0,0.0
1992,Winter,MON,8,0.0,0.0,0.0,0.0
1992,Winter,NED,40,0.012578616352201259,0.009615384615384616,0.009259259259259259,0.018867924528301886
1992,Winter,NOR,156,0.07547169811320754,0.08653846153846154,0.09259259259259259,0.04716981132075472
1992,Winter,NZL,10,0.0031446540880503146,0.0,0.009259259259259259,0.0
1992,Winter,PHI,2,0.0,0.0,0.0,0.0
1992,Winter,POL,98,0.0,0.0,0.0,0.0
1992,Winter,PRK,36,0.0031446540880503146,0.0,0.0,0.009433962264150943
1992,Winter,PUR,6,0.0,0.0,0.0,0.0
1992,Winter,ROU,62,0.0,0.0,0.0,0.0
1992,Winter,SEN,10,0.0,0.0,0.0,0.0
1992,Winter,SLO,61,0.0,0.0,0.0,0.0
1992,Winter,SMR,8,0.0,0.0,0.0,0.0
1992,Winter,SUI,129,0.0220125786163522,0.019230769230769232,0.0,0.04716981132075472
1992,Winter,SWE,136,0.0220125786163522,0.009615384615384616,0.0,0.05660377358490566
1992,Winter,SWZ,3,0.0,0.0,0.0,0.0
1992,Winter,TCH,148,0.08490566037735849,0.0,0.0,0.25471698113207547
1992,Winter,TPE,11,0.0,0.0,0.0,0.0
1992,Winter,TUR,17,0.0,0.0,0.0,0.0
1992,Winter,USA,234,0.0440251572327044,0.04807692307692308,0.06481481481481481,0.018867924528301886
1992,Winter,YUG,60,0.0,0.0,0.0,0.0
1994,Winter,AND,13,0.0,0.0,0.0,0.0
1994,Winter,ARG,20,0.0,0.0,0.0,0.0
1994,Winter,ARM,2,0.0,0.0,0.0,0.0
1994,Winter,ASA,2,0.0,0.0,0.0,0.0
1994,Winter,AUS,47,0.012084592145015106,0.0,0.0,0.03571428571428571
1994,Winter,AUT,130,0.03625377643504532,0.01818181818181818,0.027522935779816515,0.0625
1994,Winter,BEL,8,0.0,0.0,0.0,0.0
1994,Winter,BER,1,0.0,0.0,0.0,0.0
1994,Winter,BIH,12,0.0,0.0,0.0,0.0
1994,Winter,BLR,74,0.006042296072507553,0.0,0.01834862385321101,0.0
1994,Winter,BRA,1,0.0,0.0,0.0,0.0
1994,Winter,BUL,38,0.0,0.0,0.0,0.0
1994,Winter,CAN,149,0.11178247734138973,0.02727272727272727,0.26605504587155965,0.044642857142857144
1994,Winter,CHI,7,0.0,0.0,0.0,0.0
1994,Winter,CHN,43,0.00906344410876133,0.0,0.009174311926605505,0.017857142857142856
1994,Winter,CRO,11,0.0,0.0,0.0,0.0
1994,Winter,CYP,1,0.0,0.0,0.0,0.0
1994,Winter,CZE,117,0.0,0.0,0.0,0.0
1994,Winter,DEN,9,0.0,0.0,0.0,0.0
1994,Winter,ESP,33,0.0,0.0,0.0,0.0
1994,Winter,EST,67,0.0,0.0,0.0,0.0
1994,Winter,FIJ,1,0.0,0.0,0.0,0.0
1994,Winter,FIN,112,0.09063444108761329,0.0,0.009174311926605505,0.25892857142857145
1994,Winter,FRA,169,0.03323262839879154,0.0,0.009174311926605505,0.08928571428571429
1994,Winter,GBR,51,0.00906344410876133,0.0,0.0,0.026785714285714284
1994,Winter,GEO,7,0.0,0.0,0.0,0.0
1994,Winter,GER,184,0.12084592145015106,0.16363636363636364,0.09174311926605505,0.10714285714285714
1994,Winter,GRE,15,0.0,0.0,0.0,0.0
1994,Winter,HUN,28,0.0,0.0,0.0,0.0
1994,Winter,ISL,14,0.0,0.0,0.0,0.0
1994,Winter,ISR,1,0.0,0.0,0.0,0.0
1994,Winter,ISV,10,0.0,0.0,0.0,0.0
1994,Winter,ITA,193,0.09667673716012085,0.12727272727272726,0.05504587155963303,0.10714285714285714
1994,Winter,JAM,6,0.0,0.0,0.0,0.0
1994,Winter,JPN,125,0.030211480362537766,0.02727272727272727,0.045871559633027525,0.017857142857142856
1994,Winter,KAZ,71,0.00906344410876133,0.00909090909090909,0.01834862385321101,0.0
1994,Winter,KGZ,2,0.0,0.0,0.0,0.0
1994,Winter,KOR,45,0.027190332326283987,0.06363636363636363,0.009174311926605505,0.008928571428571428
1994,Winter,LAT,42,0.0,0.0,0.0,0.0
1994,Winter,LIE,25,0.0,0.0,0.0,0.0
1994,Winter,LTU,13,0.0,0.0,0.0,0.0
1994,Winter,LUX,5,0.0,0.0,0.0,0.0
1994,Winter,MDA,4,0.0,0.0,0.0,0.0
1994,Winter,MEX,1,0.0,0.0,0.0,0.0
1994,Winter,MGL,2,0.0,0.0,0.0,0.0
1994,Winter,MON,7,0.0,0.0,0.0,0.0
1994,Winter,NED,43,0.012084592145015106,0.0,0.009174311926605505,0.026785714285714284
1994,Winter,NOR,159,0.09063444108761329,0.07272727272727272,0.1559633027522936,0.044642857142857144
1994,Winter,NZL,16,0.0,0.0,0.0,0.0
1994,Winter,POL,59,0.0,0.0,0.0,0.0
1994,Winter,POR,4,0.0,0.0,0.0,0.0
1994,Winter,PUR,6,0.0,0.0,0.0,0.0
1994,Winter,ROU,48,0.0,0.0,0.0,0.0
1994,Winter,RSA,3,0.0,0.0,0.0,0.0
1994,Winter,RUS,208,0.10876132930513595,0.17272727272727273,0.11926605504587157,0.03571428571428571
1994,Winter,SEN,1,0.0,0.0,0.0,0.0
1994,Winter,SLO,59,0.00906344410876133,0.0,0.0,0.026785714285714284
1994,Winter,SMR,3,0.0,0.0,0.0,0.0
1994,Winter,SUI,106,0.04833836858006042,0.03636363636363636,0.07339449541284404,0.03571428571428571
1994,Winter,SVK,67,0.0,0.0,0.0,0.0
1994,Winter,SWE,151,0.07250755287009064,0.20909090909090908,0.009174311926605505,0.0
1994,Winter,TPE,2,0.0,0.0,0.0,0.0
1994,Winter,TTO,2,0.0,0.0,0.0,0.0
1994,Winter,TUR,1,0.0,0.0,0.0,0.0
1994,Winter,UKR,60,0.006042296072507553,0.00909090909090909,0.0,0.008928571428571428
1994,Winter,USA,237,0.05740181268882175,0.05454545454545454,0.07339449541284404,0.044642857142857144
1994,Winter,UZB,7,0.0030211480362537764,0.00909090909090909,0.0,0.0
1996,Summer,AFG,2,0.0,0.0,0.0,0.0
1996,Summer,AHO,7,0.0,0.0,0.0,0.0
1996,Summer,ALB,9,0.0,0.0,0.0,0.0
1996,Summer,ALG,47,0.0016286644951140066,0.003289473684210526,0.0,0.001589825119236884
1996,Summer,AND,8,0.0,0.0,0.0,0.0
1996,Summer,ANG,30,0.0,0.0,0.0,0.0
1996,Summer,ANT,19,0.0,0.0,0.0,0.0
1996,Summer,ARG,221,0.010857763300760043,0.0,0.03140495867768595,0.001589825119236884
1996,Summer,ARM,38,0.0010857763300760044,0.001644736842105263,0.001652892561983471,0.0
1996,Summer,ARU,3,0.0,0.0,0.0,0.0
1996,Summer,ASA,7,0.0,0.0,0.0,0.0
1996,Summer,AUS,550,0.07166123778501629,0.05263157894736842,0.026446280991735537,0.13354531001589826
1996,Summer,AUT,92,0.0016286644951140066,0.0,0.001652892561983471,0.003179650238473768
1996,Summer,AZE,24,0.0005428881650380022,0.0,0.001652892561983471,0.0
1996,Summer,BAH,36,0.0027144408251900108,0.0,0.008264462809917356,0.0
1996,Summer,BAN,4,0.0,0.0,0.0,0.0
1996,Summer,BAR,22,0.0,0.0,0.0,0.0
1996,Summer,BDI,7,0.0005428881650380022,0.001644736842105263,0.0,0.0
1996,Summer,BEL,81,0.003257328990228013,0.003289473684210526,0.003305785123966942,0.003179650238473768
1996,Summer,BEN,7,0.0,0.0,0.0,0.0
1996,Summer,BER,10,0.0,0.0,0.0,0.0
1996,Summer,BHU,2,0.0,0.0,0.0,0.0
1996,Summer,BIH,12,0.0,0.0,0.0,0.0
1996,Summer,BIZ,5,0.0,0.0,0.0,0.0
1996,Summer,BLR,259,0.01248642779587405,0.001644736842105263,0.009917355371900827,0.025437201907790145
1996,Summer,BOL,9,0.0,0.0,0.0,0.0
1996,Summer,BOT,7,0.0,0.0,0.0,0.0
1996,Summer,BRA,251,0.03420195439739414,0.008223684210526315,0.024793388429752067,0.06836248012718601
1996,Summer,BRN,5,0.0,0.0,0.0,0.0
1996,Summer,BRU,1,0.0,0.0,0.0,0.0
1996,Summer,BUL,181,0.011400651465798045,0.004934210526315789,0.019834710743801654,0.009538950715421303
1996,Summer,BUR,5,0.0,0.0,0.0,0.0
1996,Summer,CAF,5,0.0,0.0,0.0,0.0
1996,Summer,CAM,5,0.0,0.0,0.0,0.0
1996,Summer,CAN,408,0.02714440825190011,0.013157894736842105,0.049586776859504134,0.019077901430842606
1996,Summer,CAY,9,0.0,0.0,0.0,0.0
1996,Summer,CGO,5,0.0,0.0,0.0,0.0
1996,Summer,CHA,4,0.0,0.0,0.0,0.0
1996,Summer,CHI,24,0.0,0.0,0.0,0.0
1996,Summer,CHN,438,0.05754614549402823,0.03125,0.11570247933884298,0.02702702702702703
1996,Summer,CIV,13,0.0,0.0,0.0,0.0
1996,Summer,CMR,19,0.0,0.0,0.0,0.0
1996,Summer,COD,14,0.0,0.0,0.0,0.0
1996,Summer,COK,3,0.0,0.0,0.0,0.0
1996,Summer,COL,62,0.0,0.0,0.0,0.0
1996,Summer,COM,4,0.0,0.0,0.0,0.0
1996,Summer,CPV,3,0.0,0.0,0.0,0.0
1996,Summer,CRC,13,0.0005428881650380022,0.001644736842105263,0.0,0.0
1996,Summer,CRO,117,0.01520086862106406,0.02631578947368421,0.019834710743801654,0.0
1996,Summer,CUB,178,0.02985884907709012,0.06085526315789474,0.013223140495867768,0.01589825119236884
1996,Summer,CYP,24,0.0,0.0,0.0,0.0
1996,Summer,CZE,169,0.007057546145494028,0.006578947368421052,0.008264462809917356,0.006359300476947536
1996,Summer,DEN,145,0.01248642779587405,0.03453947368421053,0.001652892561983471,0.001589825119236884
1996,Summer,DJI,5,0.0,0.0,0.0,0.0
1996,Summer,DMA,6,0.0,0.0,0.0,0.0
1996,Summer,DOM,16,0.0,0.0,0.0,0.0
1996,Summer,ECU,28,0.0005428881650380022,0.001644736842105263,0.0,0.0
1996,Summer,EGY,33,0.0,0.0,0.0,0.0
1996,Summer,ESA,10,0.0,0.0,0.0,0.0
1996,Summer,ESP,384,0.035830618892508145,0.03782894736842105,0.03471074380165289,0.034976152623211444
1996,Summer,EST,52,0.0,0.0,0.0,0.0
1996,Summer,ETH,19,0.0016286644951140066,0.003289473684210526,0.0,0.001589825119236884
1996,Summer,FIJ,21,0.0,0.0,0.0,0.0
1996,Summer,FIN,105,0.002171552660152009,0.001644736842105263,0.003305785123966942,0.001589825119236884
1996,Summer,FRA,453,0.02768729641693811,0.03453947368421053,0.01652892561983471,0.03179650238473768
1996,Summer,GAB,9,0.0,0.0,0.0,0.0
1996,Summer,GAM,12,0.0,0.0,0.0,0.0
1996,Summer,GBR,391,0.014115092290988056,0.003289473684210526,0.024793388429752067,0.014308426073131956
1996,Summer,GBS,3,0.0,0.0,0.0,0.0
1996,Summer,GEO,42,0.0010857763300760044,0.0,0.0,0.003179650238473768
1996,Summer,GEQ,8,0.0,0.0,0.0,0.0
1996,Summer,GER,626,0.06731813246471227,0.06907894736842106,0.05785123966942149,0.07472178060413355
1996,Summer,GHA,40,0.0,0.0,0.0,0.0
1996,Summer,GRE,180,0.004343105320304018,0.006578947368421052,0.006611570247933884,0.0
1996,Summer,GRN,5,0.0,0.0,0.0,0.0
1996,Summer,GUA,28,0.0,0.0,0.0,0.0
1996,Summer,GUI,5,0.0,0.0,0.0,0.0
1996,Summer,GUM,9,0.0,0.0,0.0,0.0
1996,Summer,GUY,9,0.0,0.0,0.0,0.0
1996,Summer,HAI,7,0.0,0.0,0.0,0.0
1996,Summer,HKG,32,0.0005428881650380022,0.001644736842105263,0.0,0.0
1996,Summer,HON,7,0.0,0.0,0.0,0.0
1996,Summer,HUN,315,0.023344191096634093,0.013157894736842105,0.01487603305785124,0.04133545310015898
1996,Summer,INA,45,0.003257328990228013,0.003289473684210526,0.001652892561983471,0.0047694753577106515
1996,Summer,IND,54,0.0005428881650380022,0.0,0.0,0.001589825119236884
1996,Summer,IRI,18,0.0016286644951140066,0.001644736842105263,0.001652892561983471,0.001589825119236884
1996,Summer,IRL,99,0.002171552660152009,0.004934210526315789,0.0,0.001589825119236884
1996,Summer,IRQ,3,0.0,0.0,0.0,0.0
1996,Summer,ISL,15,0.0,0.0,0.0,0.0
1996,Summer,ISR,38,0.0005428881650380022,0.0,0.0,0.001589825119236884
1996,Summer,ISV,14,0.0,0.0,0.0,0.0
1996,Summer,ITA,460,0.03854505971769816,0.03125,0.03966942148760331,0.04451510333863275
1996,Summer,IVB,11,0.0,0.0,0.0,0.0
1996,Summer,JAM,69,0.008686210640608035,0.001644736842105263,0.0049586776859504135,0.019077901430842606
1996,Summer,JOR,5,0.0,0.0,0.0,0.0
1996,Summer,JPN,448,0.02280130293159609,0.004934210526315789,0.04297520661157025,0.02066772655007949
1996,Summer,KAZ,142,0.005971769815418024,0.004934210526315789,0.006611570247933884,0.006359300476947536
1996,Summer,KEN,54,0.004343105320304018,0.001644736842105263,0.006611570247933884,0.0047694753577106515
1996,Summer,KGZ,53,0.0,0.0,0.0,0.0
1996,Summer,KOR,417,0.035830618892508145,0.01644736842105263,0.08099173553719008,0.011128775834658187
1996,Summer,KSA,34,0.0,0.0,0.0,0.0
1996,Summer,KUW,27,0.0,0.0,0.0,0.0
1996,Summer,LAO,5,0.0,0.0,0.0,0.0
1996,Summer,LAT,55,0.0005428881650380022,0.0,0.001652892561983471,0.0
1996,Summer,LBA,5,0.0,0.0,0.0,0.0
1996,Summer,LBR,7,0.0,0.0,0.0,0.0
1996,Summer,LCA,8,0.0,0.0,0.0,0.0
1996,Summer,LES,11,0.0,0.0,0.0,0.0
1996,Summer,LIB,1,0.0,0.0,0.0,0.0
1996,Summer,LIE,2,0.0,0.0,0.0,0.0
1996,Summer,LTU,81,0.005971769815418024,0.0,0.0,0.017488076311605722
1996,Summer,LUX,7,0.0,0.0,0.0,0.0
1996,Summer,MAD,14,0.0,0.0,0.0,0.0
1996,Summer,MAR,38,0.0010857763300760044,0.0,0.0,0.003179650238473768
1996,Summer,MAS,43,0.0016286644951140066,0.0,0.003305785123966942,0.001589825119236884
1996,Summer,MAW,2,0.0,0.0,0.0,0.0
1996,Summer,MDA,50,0.0016286644951140066,0.0,0.003305785123966942,0.001589825119236884
1996,Summer,MDV,9,0.0,0.0,0.0,0.0
1996,Summer,MEX,111,0.0005428881650380022,0.0,0.0,0.001589825119236884
1996,Summer,MGL,18,0.0005428881650380022,0.0,0.0,0.001589825119236884
1996,Summer,MKD,16,0.0,0.0,0.0,0.0
1996,Summer,MLI,4,0.0,0.0,0.0,0.0
1996,Summer,MLT,10,0.0,0.0,0.0,0.0
1996,Summer,MON,4,0.0,0.0,0.0,0.0
1996,Summer,MOZ,3,0.0005428881650380022,0.0,0.0,0.001589825119236884
1996,Summer,MRI,36,0.0,0.0,0.0,0.0
1996,Summer,MTN,4,0.0,0.0,0.0,0.0
1996,Summer,MYA,3,0.0,0.0,0.0,0.0
1996,Summer,NAM,10,0.0010857763300760044,0.0,0.003305785123966942,0.0
1996,Summer,NCA,28,0.0,0.0,0.0,0.0
1996,Summer,NED,290,0.039630836047774155,0.0625,0.01487603305785124,0.04133545310015898
1996,Summer,NEP,6,0.0,0.0,0.0,0.0
1996,Summer,NGR,84,0.013029315960912053,0.027960526315789474,0.006611570247933884,0.0047694753577106515
1996,Summer,NIG,3,0.0,0.0,0.0,0.0
1996,Summer,NOR,116,0.01248642779587405,0.003289473684210526,0.0049586776859504135,0.028616852146263912
1996,Summer,NRU,3,0.0,0.0,0.0,0.0
1996,Summer,NZL,129,0.004885993485342019,0.004934210526315789,0.003305785123966942,0.006359300476947536
1996,Summer,OMA,5,0.0,0.0,0.0,0.0
1996,Summer,PAK,24,0.0,0.0,0.0,0.0
1996,Summer,PAN,9,0.0,0.0,0.0,0.0
1996,Summer,PAR,7,0.0,0.0,0.0,0.0
1996,Summer,PER,33,0.0,0.0,0.0,0.0
1996,Summer,PHI,18,0.0005428881650380022,0.0,0.001652892561983471,0.0
1996,Summer,PLE,1,0.0,0.0,0.0,0.0
1996,Summer,PNG,17,0.0,0.0,0.0,0.0
1996,Summer,POL,207,0.011943539630836048,0.011513157894736841,0.013223140495867768,0.011128775834658187
1996,Summer,POR,131,0.0016286644951140066,0.001644736842105263,0.0,0.003179650238473768
1996,Summer,PRK,36,0.0027144408251900108,0.003289473684210526,0.001652892561983471,0.003179650238473768
1996,Summer,PUR,91,0.0005428881650380022,0.0,0.0,0.001589825119236884
1996,Summer,QAT,13,0.0,0.0,0.0,0.0
1996,Summer,ROU,284,0.02062975027144408,0.02138157894736842,0.01652892561983471,0.02384737678855326
1996,Summer,RSA,111,0.0027144408251900108,0.004934210526315789,0.001652892561983471,0.001589825119236884
1996,Summer,RUS,552,0.06243213897937025,0.05921052631578947,0.0743801652892562,0.05405405405405406
1996,Summer,RWA,4,0.0,0.0,0.0,0.0
1996,Summer,SAM,5,0.0,0.0,0.0,0.0
1996,Summer,SCG,79,0.014115092290988056,0.001644736842105263,0.019834710743801654,0.02066772655007949
1996,Summer,SEN,12,0.0,0.0,0.0,0.0
1996,Summer,SEY,9,0.0,0.0,0.0,0.0
1996,Summer,SGP,35,0.0,0.0,0.0,0.0
1996,Summer,SKN,14,0.0,0.0,0.0,0.0
1996,Summer,SLE,19,0.0,0.0,0.0,0.0
1996,Summer,SLO,47,0.0010857763300760044,0.0,0.003305785123966942,0.0
1996,Summer,SMR,7,0.0,0.0,0.0,0.0
1996,Summer,SOL,4,0.0,0.0,0.0,0.0
1996,Summer,SOM,4,0.0,0.0,0.0,0.0
1996,Summer,SRI,11,0.0,0.0,0.0,0.0
1996,Summer,STP,2,0.0,0.0,0.0,0.0
1996,Summer,SUD,4,0.0,0.0,0.0,0.0
1996,Summer,SUI,172,0.005971769815418024,0.008223684210526315,0.009917355371900827,0.0
1996,Summer,SUR,11,0.0,0.0,0.0,0.0
1996,Summer,SVK,98,0.0016286644951140066,0.001644736842105263,0.001652892561983471,0.001589825119236884
1996,Summer,SWE,233,0.016829533116178068,0.004934210526315789,0.03801652892561983,0.00794912559618442
1996,Summer,SWZ,6,0.0,0.0,0.0,0.0
1996,Summer,SYR,8,0.0005428881650380022,0.001644736842105263,0.0,0.0
1996,Summer,TAN,7,0.0,0.0,0.0,0.0
1996,Summer,TGA,5,0.0005428881650380022,0.0,0.001652892561983471,0.0
1996,Summer,THA,58,0.0010857763300760044,0.001644736842105263,0.0,0.001589825119236884
1996,Summer,TJK,8,0.0,0.0,0.0,0.0
1996,Summer,TKM,7,0.0,0.0,0.0,0.0
1996,Summer,TOG,7,0.0,0.0,0.0,0.0
1996,Summer,TPE,107,0.0005428881650380022,0.0,0.001652892561983471,0.0
1996,Summer,TTO,16,0.0010857763300760044,0.0,0.0,0.003179650238473768
1996,Summer,TUN,52,0.0005428881650380022,0.0,0.0,0.001589825119236884
1996,Summer,TUR,61,0.003257328990228013,0.006578947368421052,0.001652892561983471,0.001589825119236884
1996,Summer,UAE,4,0.0,0.0,0.0,0.0
1996,Summer,UGA,12,0.0005428881650380022,0.0,0.0,0.001589825119236884
1996,Summer,UKR,351,0.018458197611292075,0.01644736842105263,0.008264462809917356,0.030206677265500796
1996,Summer,URU,15,0.0,0.0,0.0,0.0
1996,Summer,USA,839,0.14060803474484257,0.26151315789473684,0.07933884297520662,0.08267090620031796
1996,Summer,UZB,95,0.0010857763300760044,0.0,0.001652892561983471,0.001589825119236884
1996,Summer,VAN,4,0.0,0.0,0.0,0.0
1996,Summer,VEN,53,0.0,0.0,0.0,0.0
1996,Summer,VIE,6,0.0,0.0,0.0,0.0
1996,Summer,VIN,12,0.0,0.0,0.0,0.0
1996,Summer,YEM,4,0.0,0.0,0.0,0.0
1996,Summer,ZAM,8,0.0005428881650380022,0.0,0.001652892561983471,0.0
1996,Summer,ZIM,21,0.0,0.0,0.0,0.0
1998,Winter,AND,7,0.0,0.0,0.0,0.0
1998,Winter,ARG,6,0.0,0.0,0.0,0.0
1998,Winter,ARM,7,0.0,0.0,0.0,0.0
1998,Winter,AUS,34,0.0022727272727272726,0.0,0.0,0.006666666666666667
1998,Winter,AUT,154,0.045454545454545456,0.020689655172413793,0.034482758620689655,0.08
1998,Winter,AZE,4,0.0,0.0,0.0,0.0
1998,Winter,BEL,3,0.0022727272727272726,0.0,0.0,0.006666666666666667
1998,Winter,BER,1,0.0,0.0,0.0,0.0
1998,Winter,BIH,12,0.0,0.0,0.0,0.0
1998,Winter,BLR,107,0.004545454545454545,0.0,0.0,0.013333333333333334
1998,Winter,BRA,1,0.0,0.0,0.0,0.0
1998,Winter,BUL,34,0.0022727272727272726,0.006896551724137931,0.0,0.0
1998,Winter,CAN,208,0.11136363636363636,0.09655172413793103,0.19310344827586207,0.04666666666666667
1998,Winter,CHI,6,0.0,0.0,0.0,0.0
1998,Winter,CHN,88,0.031818181818181815,0.0,0.06206896551724138,0.03333333333333333
1998,Winter,CRO,13,0.0,0.0,0.0,0.0
1998,Winter,CYP,1,0.0,0.0,0.0,0.0
1998,Winter,CZE,119,0.05227272727272727,0.14482758620689656,0.006896551724137931,0.006666666666666667
1998,Winter,DEN,19,0.011363636363636364,0.0,0.034482758620689655,0.0
1998,Winter,ESP,24,0.0,0.0,0.0,0.0
1998,Winter,EST,48,0.0,0.0,0.0,0.0
1998,Winter,FIN,132,0.1318181818181818,0.013793103448275862,0.04827586206896552,0.32666666666666666
1998,Winter,FRA,159,0.03409090909090909,0.013793103448275862,0.006896551724137931,0.08
1998,Winter,GBR,45,0.00909090909090909,0.0,0.0,0.02666666666666667
1998,Winter,GEO,6,0.0,0.0,0.0,0.0
1998,Winter,GER,217,0.1,0.15172413793103448,0.08275862068965517,0.06666666666666667
1998,Winter,GRE,16,0.0,0.0,0.0,0.0
1998,Winter,HUN,24,0.0,0.0,0.0,0.0
1998,Winter,IND,1,0.0,0.0,0.0,0.0
1998,Winter,IRI,1,0.0,0.0,0.0,0.0
1998,Winter,IRL,10,0.0,0.0,0.0,0.0
1998,Winter,ISL,12,0.0,0.0,0.0,0.0
1998,Winter,ISR,3,0.0,0.0,0.0,0.0
1998,Winter,ISV,9,0.0,0.0,0.0,0.0
1998,Winter,ITA,179,0.038636363636363635,0.020689655172413793,0.06206896551724138,0.03333333333333333
1998,Winter,JAM,6,0.0,0.0,0.0,0.0
1998,Winter,JPN,245,0.029545454545454545,0.05517241379310345,0.006896551724137931,0.02666666666666667
1998,Winter,KAZ,114,0.004545454545454545,0.0,0.0,0.013333333333333334
1998,Winter,KEN,1,0.0,0.0,0.0,0.0
1998,Winter,KGZ,2,0.0,0.0,0.0,0.0
1998,Winter,KOR,79,0.02727272727272727,0.041379310344827586,0.027586206896551724,0.013333333333333334
1998,Winter,LAT,49,0.0,0.0,0.0,0.0
1998,Winter,LIE,19,0.0,0.0,0.0,0.0
1998,Winter,LTU,18,0.0,0.0,0.0,0.0
1998,Winter,LUX,1,0.0,0.0,0.0,0.0
1998,Winter,MDA,4,0.0,0.0,0.0,0.0
1998,Winter,MGL,3,0.0,0.0,0.0,0.0
1998,Winter,MKD,3,0.0,0.0,0.0,0.0
1998,Winter,MON,6,0.0,0.0,0.0,0.0
1998,Winter,NED,48,0.025,0.034482758620689655,0.027586206896551724,0.013333333333333334
1998,Winter,NOR,149,0.09090909090909091,0.0896551724137931,0.10344827586206896,0.08
1998,Winter,NZL,9,0.0,0.0,0.0,0.0
1998,Winter,POL,79,0.0,0.0,0.0,0.0
1998,Winter,POR,2,0.0,0.0,0.0,0.0
1998,Winter,PRK,17,0.0,0.0,0.0,0.0
1998,Winter,PUR,7,0.0,0.0,0.0,0.0
1998,Winter,ROU,29,0.0,0.0,0.0,0.0
1998,Winter,RSA,3,0.0,0.0,0.0,0.0
1998,Winter,RUS,197,0.11818181818181818,0.09655172413793103,0.2206896551724138,0.04
1998,Winter,SCG,2,0.0,0.0,0.0,0.0
1998,Winter,SLO,69,0.0,0.0,0.0,0.0
1998,Winter,SUI,118,0.031818181818181815,0.041379310344827586,0.034482758620689655,0.02
1998,Winter,SVK,64,0.0,0.0,0.0,0.0
1998,Winter,SWE,146,0.015909090909090907,0.0,0.013793103448275862,0.03333333333333333
1998,Winter,TPE,9,0.0,0.0,0.0,0.0
1998,Winter,TTO,2,0.0,0.0,0.0,0.0
1998,Winter,TUR,1,0.0,0.0,0.0,0.0
1998,Winter,UKR,104,0.0022727272727272726,0.0,0.006896551724137931,0.0
1998,Winter,URU,1,0.0,0.0,0.0,0.0
1998,Winter,USA,284,0.07727272727272727,0.1724137931034483,0.027586206896551724,0.03333333333333333
1998,Winter,UZB,4,0.0,0.0,0.0,0.0
1998,Winter,VEN,1,0.0,0.0,0.0,0.0
2000,Summer,AHO,8,0.0,0.0,0.0,0.0
2000,Summer,ALB,5,0.0,0.0,0.0,0.0
2000,Summer,ALG,51,0.00249500998003992,0.0015082956259426848,0.0015128593040847202,0.004411764705882353
2000,Summer,AND,5,0.0,0.0,0.0,0.0
2000,Summer,ANG,30,0.0,0.0,0.0,0.0
2000,Summer,ANT,4,0.0,0.0,0.0,0.0
2000,Summer,ARG,165,0.00998003992015968,0.0,0.025718608169440244,0.004411764705882353
2000,Summer,ARM,26,0.000499001996007984,0.0,0.0,0.0014705882352941176
2000,Summer,ARU,5,0.0,0.0,0.0,0.0
2000,Summer,ASA,4,0.0,0.0,0.0,0.0
2000,Summer,AUS,788,0.09131736526946108,0.09049773755656108,0.1043872919818457,0.07941176470588235
2000,Summer,AUT,114,0.001996007984031936,0.004524886877828055,0.0015128593040847202,0.0
2000,Summer,AZE,32,0.0014970059880239522,0.0030165912518853697,0.0,0.0014705882352941176
2000,Summer,BAH,39,0.0054890219560878245,0.00904977375565611,0.0,0.007352941176470588
2000,Summer,BAN,6,0.0,0.0,0.0,0.0
2000,Summer,BAR,28,0.000499001996007984,0.0,0.0,0.0014705882352941176
2000,Summer,BDI,6,0.0,0.0,0.0,0.0
2000,Summer,BEL,94,0.003493013972055888,0.0,0.0045385779122541605,0.0058823529411764705
2000,Summer,BEN,4,0.0,0.0,0.0,0.0
